CTRY,PCU,is_active,usertype,x_lon,y_lat,OA,RGN,WPZ,PCS
ENG,EC4R2ST,1,1,-0.091172,51.511044,E00166755,E12000007,E33031502,EC4R2
ENG,EC4R2SU,1,0,-0.091204,51.510964,E00166755,E12000007,E33031502,EC4R2
ENG,EC4R2YA,1,0,-0.090924,51.51077,E00166755,E12000007,E33031502,EC4R2
ENG,EC4R3AB,1,0,-0.089439,51.509739,E00166755,E12000007,E33031532,EC4R3
ENG,EC4R3AD,1,1,-0.088548,51.509689,E00166755,E12000007,E33031532,EC4R3
ENG,EC4R3AE,1,0,-0.087736,51.509118,E00166755,E12000007,E33031579,EC4R3
ENG,EC4R3AF,1,1,-0.088906,51.509407,E00166755,E12000007,E33031532,EC4R3
ENG,EC4R3BF,1,1,-0.088548,51.509689,E00166755,E12000007,E33031532,EC4R3
ENG,EC4R3TD,1,1,-0.091812,51.510209,E00166755,E12000007,E33031544,EC4R3
ENG,EC4R3TE,1,0,-0.091723,51.509652,E00166755,E12000007,E33031544,EC4R3
ENG,EC4R3TJ,1,0,-0.08771,51.509119,E00166755,E12000007,E33031579,EC4R3
ENG,EC4R3TN,1,0,-0.088177,51.509593,E00166755,E12000007,E33031579,EC4R3
ENG,EC4R3TT,1,1,-0.088548,51.509689,E00166755,E12000007,E33031532,EC4R3
ENG,EC4R3UE,1,0,-0.090206,51.510003,E00166755,E12000007,E33031532,EC4R3
ENG,EC4R3UL,1,0,-0.090567,51.51,E00166755,E12000007,E33031544,EC4R3
ENG,EC4R3XJ,1,1,-0.09139,51.509951,E00166755,E12000007,E33031544,EC4R3
ENG,EC4R9AA,1,0,-0.086188,51.51063,E00166755,E12000007,E33031576,EC4R9
ENG,EC4R9AB,1,0,-0.088338,51.510225,E00166755,E12000007,E33031550,EC4R9
ENG,EC4R9AD,1,0,-0.086142,51.51071,E00166755,E12000007,E33031576,EC4R9
ENG,EC4R9AF,1,0,-0.08654,51.510483,E00166755,E12000007,E33031514,EC4R9
ENG,EC4R9AN,1,0,-0.086735,51.509974,E00166755,E12000007,E33031537,EC4R9
ENG,EC4R9AT,1,0,-0.087048,51.510475,E00166755,E12000007,E33031514,EC4R9
ENG,EC4R9AY,1,0,-0.087811,51.510414,E00166755,E12000007,E33031582,EC4R9
ENG,EC4R9EL,1,1,-0.087697,51.509369,E00166755,E12000007,E33031579,EC4R9
ENG,EC4R9HA,1,1,-0.086868,51.509194,E00166755,E12000007,E33031579,EC4R9
ENG,EC2R8AD,1,1,-0.090142,51.514301,E00166757,E12000007,E33031601,EC2R8
ENG,EC2R8AJ,1,0,-0.090748,51.513674,E00166757,E12000007,E33031601,EC2R8
ENG,EC2R8DD,1,0,-0.091198,51.513868,E00166757,E12000007,E33031601,EC2R8
ENG,EC2R8EJ,1,0,-0.091105,51.513336,E00166757,E12000007,E33031603,EC2R8
ENG,EC2R8EN,1,0,-0.09066,51.513275,E00166757,E12000007,E33031603,EC2R8
ENG,EC2R8HL,1,1,-0.089849,51.514422,E00166757,E12000007,E33031601,EC2R8
ENG,EC2V5AA,1,0,-0.092623,51.515359,E00166757,E12000007,E33031607,EC2V5
ENG,EC2V5AE,1,0,-0.091932,51.515274,E00166757,E12000007,E33031607,EC2V5
ENG,EC2V6AF,1,0,-0.0957,51.513744,E00166757,E12000007,E33031622,EC2V6
ENG,EC2V6AT,1,0,-0.094104,51.513979,E00166757,E12000007,E33031617,EC2V6
ENG,EC2V6AU,1,0,-0.093351,51.513806,E00166757,E12000007,E33031617,EC2V6
ENG,EC2V6AX,1,0,-0.093134,51.51383,E00166757,E12000007,E33031611,EC2V6
ENG,EC2V6AZ,1,0,-0.092601,51.513747,E00166757,E12000007,E33031616,EC2V6
ENG,EC2V6BP,1,1,-0.092959,51.513798,E00166757,E12000007,E33031611,EC2V6
ENG,EC2V6DB,1,1,-0.093577,51.514177,E00166757,E12000007,E33031617,EC2V6
ENG,EC2V6DN,1,0,-0.093577,51.514177,E00166757,E12000007,E33031617,EC2V6
ENG,EC2V6DT,1,0,-0.093166,51.514091,E00166757,E12000007,E33031617,EC2V6
ENG,EC2V6EB,1,0,-0.091575,51.513803,E00166757,E12000007,E33031601,EC2V6
ENG,EC2V6EE,1,0,-0.091755,51.513635,E00166757,E12000007,E33031616,EC2V6
ENG,EC2V6EN,1,0,-0.092159,51.513688,E00166757,E12000007,E33031616,EC2V6
ENG,EC2V6JP,1,0,-0.092997,51.513583,E00166757,E12000007,E33031611,EC2V6
ENG,EC2V8AF,1,0,-0.092488,51.51444,E00166757,E12000007,E33031606,EC2V8
ENG,EC2V8AG,1,1,-0.092348,51.514624,E00166757,E12000007,E33031606,EC2V8
ENG,EC2V8AU,1,0,-0.092262,51.513922,E00166757,E12000007,E33031612,EC2V8
ENG,EC2V8BB,1,0,-0.092536,51.514268,E00166757,E12000007,E33031600,EC2V8
ENG,EC2V8EA,1,0,-0.09199,51.514639,E00166757,E12000007,E33031606,EC2V8
ENG,EC2V8EE,1,1,-0.092348,51.514624,E00166757,E12000007,E33031606,EC2V8
ENG,EC2V8EG,1,0,-0.092058,51.515006,E00166757,E12000007,E33031606,EC2V8
ENG,EC2V8EH,1,0,-0.092348,51.514624,E00166757,E12000007,E33031606,EC2V8
ENG,EC2V8EP,1,0,-0.091656,51.514687,E00166757,E12000007,E33031606,EC2V8
ENG,EC2V8EY,1,0,-0.09153,51.514613,E00166757,E12000007,E33031612,EC2V8
ENG,EC2V8HE,1,1,-0.091762,51.514165,E00166757,E12000007,E33031612,EC2V8
ENG,EC4M5AB,1,0,-0.096928,51.512687,E00166757,E12000007,E33031623,EC4M5
ENG,EC4M5SB,1,0,-0.09468,51.512695,E00166757,E12000007,E33031597,EC4M5
ENG,EC4M6XD,1,0,-0.095389,51.512552,E00166757,E12000007,E33031597,EC4M6
ENG,EC4M6XH,1,0,-0.094891,51.512409,E00166757,E12000007,E33031597,EC4M6
ENG,EC4N1SA,1,0,-0.092195,51.513527,E00166757,E12000007,E33031616,EC4N1
ENG,EC4N1SE,1,0,-0.092257,51.513346,E00166757,E12000007,E33031616,EC4N1
ENG,EC4N1SP,1,0,-0.092536,51.51329,E00166757,E12000007,E33031598,EC4N1
ENG,EC4N1SR,1,0,-0.092644,51.513065,E00166757,E12000007,E33031618,EC4N1
ENG,EC4N1SW,1,0,-0.092556,51.513441,E00166757,E12000007,E33031616,EC4N1
ENG,EC4N1TX,1,0,-0.092676,51.512984,E00166757,E12000007,E33031618,EC4N1
ENG,EC4N4SA,1,0,-0.092973,51.512422,E00166757,E12000007,E33031599,EC4N4
ENG,EC4N4SF,1,0,-0.092842,51.512447,E00166757,E12000007,E33031599,EC4N4
ENG,EC4N4SG,1,0,-0.093118,51.512398,E00166757,E12000007,E33031599,EC4N4
ENG,EC4N4SJ,1,0,-0.093548,51.512542,E00166757,E12000007,E33031618,EC4N4
ENG,EC4N4TR,1,0,-0.091888,51.512937,E00166757,E12000007,E33031602,EC4N4
ENG,EC4N4TZ,1,1,-0.092306,51.51287,E00166757,E12000007,E33031602,EC4N4
ENG,EC4N4UA,1,0,-0.094154,51.512109,E00166757,E12000007,E33031619,EC4N4
ENG,EC4N5AA,1,0,-0.092935,51.512314,E00166757,E12000007,E33031599,EC4N5
ENG,EC4N6AE,1,0,-0.091377,51.511715,E00166757,E12000007,E33031604,EC4N6
ENG,EC4N6JD,1,0,-0.093909,51.512179,E00166757,E12000007,E33031619,EC4N6
ENG,EC4N6JJ,1,0,-0.093359,51.512168,E00166757,E12000007,E33031599,EC4N6
ENG,EC4N6LY,1,0,-0.09235,51.511893,E00166757,E12000007,E33031596,EC4N6
ENG,EC4N6NP,1,0,-0.09235,51.511893,E00166757,E12000007,E33031596,EC4N6
ENG,EC4N8AR,1,0,-0.09143,51.512166,E00166757,E12000007,E33031602,EC4N8
ENG,EC4R1AG,1,1,-0.093008,51.510276,E00166757,E12000007,E33031615,EC4R1
ENG,EC4R1AP,1,1,-0.093341,51.511556,E00166757,E12000007,E33031621,EC4R1
ENG,EC4R1BB,1,0,-0.09308,51.511948,E00166757,E12000007,E33031599,EC4R1
ENG,EC4R1BE,1,0,-0.093034,51.510274,E00166757,E12000007,E33031615,EC4R1
ENG,EC4R1BN,1,0,-0.093293,51.511322,E00166757,E12000007,E33031605,EC4R1
ENG,EC4R1BR,1,0,-0.093069,51.511572,E00166757,E12000007,E33031621,EC4R1
ENG,EC4R1DD,1,0,-0.093216,51.511086,E00166757,E12000007,E33031615,EC4R1
ENG,EC4R1EB,1,0,-0.092732,51.511377,E00166757,E12000007,E33031605,EC4R1
ENG,EC4R1EE,1,0,-0.092421,51.512254,E00166757,E12000007,E33031602,EC4R1
ENG,EC4R1QS,1,0,-0.093247,51.510774,E00166757,E12000007,E33031615,EC4R1
ENG,EC4R2RA,1,0,-0.092255,51.511664,E00166757,E12000007,E33031596,EC4R2
ENG,EC4R2RB,1,0,-0.092363,51.511513,E00166757,E12000007,E33031596,EC4R2
ENG,EC4R2RL,1,1,-0.092089,51.511176,E00166757,E12000007,E33031605,EC4R2
ENG,EC4R2RP,1,0,-0.092141,51.511359,E00166757,E12000007,E33031596,EC4R2
ENG,EC4R2RU,1,0,-0.091528,51.511482,E00166757,E12000007,E33031604,EC4R2
ENG,EC4R3TA,1,0,-0.092559,51.510608,E00166757,E12000007,E33031615,EC4R3
ENG,EC4R3TB,1,0,-0.092942,51.50978,E00166757,E12000007,E33031615,EC4R3
ENG,EC4V2AB,1,0,-0.093893,51.512132,E00166757,E12000007,E33031619,EC4V2
ENG,EC4V2AD,1,1,-0.094937,51.511636,E00166757,E12000007,E33031619,EC4V2
ENG,EC4V2AF,1,0,-0.093705,51.511112,E00166757,E12000007,E33031615,EC4V2
ENG,EC4V2AN,1,0,-0.094817,51.511742,E00166757,E12000007,E33031619,EC4V2
ENG,EC4V2AR,1,0,-0.095017,51.511531,E00166757,E12000007,E33031613,EC4V2
ENG,EC4V2AU,1,0,-0.093729,51.511589,E00166757,E12000007,E33031621,EC4V2
ENG,EC4V2BA,1,0,-0.093769,51.512013,E00166757,E12000007,E33031621,EC4V2
ENG,EC4V2BB,1,0,-0.093495,51.511999,E00166757,E12000007,E33031599,EC4V2
ENG,EC4V2BH,1,0,-0.093359,51.511817,E00166757,E12000007,E33031621,EC4V2
ENG,EC4V2BJ,1,0,-0.093639,51.512002,E00166757,E12000007,E33031599,EC4V2
ENG,EC4V3AD,1,0,-0.095337,51.510754,E00166757,E12000007,E33031620,EC4V3
ENG,EC4V3BG,1,0,-0.093608,51.510688,E00166757,E12000007,E33031615,EC4V3
ENG,EC4V3BJ,1,0,-0.093909,51.510729,E00166757,E12000007,E33031615,EC4V3
ENG,EC4V3DQ,1,1,-0.094708,51.510922,E00166757,E12000007,E33031620,EC4V3
ENG,EC4V3DT,1,0,-0.096757,51.510838,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3DX,1,0,-0.094708,51.510922,E00166757,E12000007,E33031620,EC4V3
ENG,EC4V3EH,1,0,-0.095667,51.510722,E00166757,E12000007,E33031620,EC4V3
ENG,EC4V3EJ,1,0,-0.095667,51.510722,E00166757,E12000007,E33031620,EC4V3
ENG,EC4V3HT,1,0,-0.097168,51.511357,E00166757,E12000007,E33031595,EC4V3
ENG,EC4V3PA,1,0,-0.096682,51.510585,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3PL,1,0,-0.096176,51.510622,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3PN,1,0,-0.096176,51.510622,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3PP,1,0,-0.096176,51.510622,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3PQ,1,0,-0.096176,51.510622,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3PR,1,0,-0.096176,51.510622,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3PS,1,0,-0.096176,51.510622,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3PT,1,0,-0.096099,51.510396,E00166757,E12000007,E33031609,EC4V3
ENG,EC4V3QH,1,0,-0.097328,51.510632,E00166757,E12000007,E33031595,EC4V3
ENG,EC4V3QQ,1,0,-0.097384,51.510687,E00166757,E12000007,E33031595,EC4V3
ENG,EC4V3RL,1,1,-0.094708,51.510922,E00166757,E12000007,E33031620,EC4V3
ENG,EC4V4AB,1,0,-0.095906,51.511562,E00166757,E12000007,E33031613,EC4V4
ENG,EC4V4AG,1,0,-0.097168,51.511357,E00166757,E12000007,E33031595,EC4V4
ENG,EC4V4AJ,1,1,-0.098041,51.510888,E00166757,E12000007,E33031614,EC4V4
ENG,EC4V4AP,1,0,-0.098011,51.511533,E00166757,E12000007,E33031614,EC4V4
ENG,EC4V4AR,1,1,-0.097168,51.511357,E00166757,E12000007,E33031595,EC4V4
ENG,EC4V4AY,1,0,-0.09444,51.511873,E00166757,E12000007,E33031619,EC4V4
ENG,EC4V4BE,1,1,-0.094466,51.511871,E00166757,E12000007,E33031619,EC4V4
ENG,EC4V4BG,1,1,-0.097168,51.511357,E00166757,E12000007,E33031595,EC4V4
ENG,EC4V4BJ,1,0,-0.097648,51.512033,E00166757,E12000007,E33031608,EC4V4
ENG,EC4V4EH,1,0,-0.098211,51.511664,E00166757,E12000007,E33031614,EC4V4
ENG,EC4V4ET,1,1,-0.095906,51.511562,E00166757,E12000007,E33031613,EC4V4
ENG,EC4V4HG,1,1,-0.096735,51.511719,E00166757,E12000007,E33031595,EC4V4
ENG,EC4V4HN,1,0,-0.096735,51.511719,E00166757,E12000007,E33031595,EC4V4
ENG,W1B 2AE,1,0,-0.142617,51.515018,E00175190,E12000007,E33031931,W1B 2
ENG,W1B 2AF,1,0,-0.142568,51.514911,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2AG,1,0,-0.142403,51.515061,E00175190,E12000007,E33031931,W1B 2
ENG,W1B 2AY,1,1,-0.142471,51.514728,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2EB,1,0,-0.141591,51.51367,E00175190,E12000007,E33031933,W1B 2
ENG,W1B 2ED,1,0,-0.141587,51.51376,E00175190,E12000007,E33031933,W1B 2
ENG,W1B 2EF,1,0,-0.141642,51.513833,E00175190,E12000007,E33031933,W1B 2
ENG,W1B 2EG,1,0,-0.141907,51.514053,E00175190,E12000007,E33031933,W1B 2
ENG,W1B 2EL,1,0,-0.142016,51.514217,E00175190,E12000007,E33031943,W1B 2
ENG,W1B 2EN,1,0,-0.142079,51.514425,E00175190,E12000007,E33031943,W1B 2
ENG,W1B 2EP,1,0,-0.142166,51.514777,E00175190,E12000007,E33031943,W1B 2
ENG,W1B 2EQ,1,0,-0.141975,51.514162,E00175190,E12000007,E33031943,W1B 2
ENG,W1B 2ER,1,0,-0.142258,51.514994,E00175190,E12000007,E33031931,W1B 2
ENG,W1B 2ES,1,0,-0.142435,51.51559,E00175190,E12000007,E33031931,W1B 2
ENG,W1B 2EU,1,0,-0.142435,51.51559,E00175190,E12000007,E33031931,W1B 2
ENG,W1B 2EW,1,0,-0.14218,51.514435,E00175190,E12000007,E33031943,W1B 2
ENG,W1B 2EX,1,0,-0.142435,51.51559,E00175190,E12000007,E33031931,W1B 2
ENG,W1B 2LA,1,0,-0.142471,51.514728,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2LB,1,0,-0.142543,51.514711,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2LD,1,0,-0.142619,51.514705,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2LE,1,0,-0.142703,51.514686,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2LF,1,0,-0.14279,51.51467,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2LG,1,0,-0.142877,51.514662,E00175190,E12000007,E33031927,W1B 2
ENG,W1B 2LH,1,0,-0.143197,51.514595,E00175190,E12000007,E33031929,W1B 2
ENG,W1B 2LJ,1,0,-0.143312,51.514588,E00175190,E12000007,E33031929,W1B 2
ENG,W1B 2LQ,1,0,-0.143022,51.514628,E00175190,E12000007,E33031929,W1B 2
ENG,W1B 2LR,1,0,-0.142731,51.514336,E00175190,E12000007,E33031925,W1B 2
ENG,W1B 2LS,1,0,-0.142731,51.514336,E00175190,E12000007,E33031925,W1B 2
ENG,W1B 2LU,1,0,-0.142557,51.514378,E00175190,E12000007,E33031925,W1B 2
ENG,W1B 2LW,1,0,-0.142865,51.51434,E00175190,E12000007,E33031925,W1B 2
ENG,W1B 2LX,1,0,-0.142468,51.514172,E00175190,E12000007,E33031934,W1B 2
ENG,W1B 2LY,1,0,-0.142557,51.514378,E00175190,E12000007,E33031925,W1B 2
ENG,W1B 2LZ,1,0,-0.142412,51.514403,E00175190,E12000007,E33031943,W1B 2
ENG,W1B 2NA,1,0,-0.142412,51.514403,E00175190,E12000007,E33031943,W1B 2
ENG,W1B 2QD,1,1,-0.141591,51.51367,E00175190,E12000007,E33031933,W1B 2
ENG,W1D 2AD,1,0,-0.140708,51.515277,E00175190,E12000007,E33031945,W1D 2
ENG,W1D 2LJ,1,0,-0.140385,51.515333,E00175190,E12000007,E33031945,W1D 2
ENG,W1D 2LN,1,0,-0.140534,51.51531,E00175190,E12000007,E33031945,W1D 2
ENG,W1D 2LP,1,0,-0.140811,51.515225,E00175190,E12000007,E33031945,W1D 2
ENG,W1D 2LR,1,0,-0.14108,51.515254,E00175190,E12000007,E33031944,W1D 2
ENG,W1D 2LS,1,0,-0.14108,51.515254,E00175190,E12000007,E33031944,W1D 2
ENG,W1D 2LT,1,0,-0.141413,51.515214,E00175190,E12000007,E33031944,W1D 2
ENG,W1D 2LU,1,0,-0.141413,51.515214,E00175190,E12000007,E33031944,W1D 2
ENG,W1D 2LW,1,0,-0.140733,51.515275,E00175190,E12000007,E33031945,W1D 2
ENG,W1G 0JL,1,0,-0.142639,51.51554,E00175190,E12000007,E33031931,W1G 0
ENG,W1G 0JN,1,0,-0.142691,51.515675,E00175190,E12000007,E33031931,W1G 0
ENG,W1J 6LX,1,0,-0.144421,51.511422,E00175190,E12000007,E33031932,W1J 6
ENG,W1J 6LY,1,0,-0.144687,51.511264,E00175190,E12000007,E33031932,W1J 6
ENG,W1D 2JN,1,0,-0.137856,51.515491,E00175191,E12000007,E33031950,W1D 2
ENG,W1D 2JP,1,0,-0.137856,51.515491,E00175191,E12000007,E33031950,W1D 2
ENG,W1D 2JR,1,0,-0.138003,51.51507,E00175191,E12000007,E33031950,W1D 2
ENG,W1D 2JS,1,0,-0.138465,51.51541,E00175191,E12000007,E33031950,W1D 2
ENG,W1D 2JT,1,0,-0.138625,51.515377,E00175191,E12000007,E33031958,W1D 2
ENG,W1D 2JU,1,0,-0.138958,51.515337,E00175191,E12000007,E33031958,W1D 2
ENG,W1D 2JW,1,0,-0.137856,51.515491,E00175191,E12000007,E33031950,W1D 2
ENG,W1D 2JX,1,0,-0.138799,51.515344,E00175191,E12000007,E33031958,W1D 2
ENG,W1D 2JY,1,0,-0.138958,51.515337,E00175191,E12000007,E33031958,W1D 2
ENG,W1D 2JZ,1,0,-0.138958,51.515337,E00175191,E12000007,E33031958,W1D 2
ENG,W1D 2LB,1,0,-0.139619,51.515375,E00175191,E12000007,E33031951,W1D 2
ENG,W1D 2LE,1,0,-0.139619,51.515375,E00175191,E12000007,E33031951,W1D 2
ENG,W1D 2LF,1,0,-0.139619,51.515375,E00175191,E12000007,E33031951,W1D 2
ENG,W1D 2LG,1,0,-0.139594,51.515376,E00175191,E12000007,E33031951,W1D 2
ENG,W1D 2HF,1,0,-0.134756,51.515873,E00175193,E12000007,E33031981,W1D 2
ENG,W1D 2HG,1,0,-0.134756,51.515873,E00175193,E12000007,E33031981,W1D 2
ENG,W1D 2HQ,1,0,-0.134846,51.515885,E00175193,E12000007,E33031981,W1D 2
ENG,W1D 2DH,1,0,-0.130722,51.516278,E00175194,E12000007,E33032010,W1D 2
ENG,W1D 2DN,1,0,-0.131284,51.516195,E00175194,E12000007,E33032010,W1D 2
ENG,W1D 2DP,1,0,-0.131472,51.516189,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2DR,1,0,-0.131659,51.516192,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2DS,1,0,-0.131745,51.516194,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2DT,1,0,-0.131803,51.516195,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2DU,1,0,-0.131904,51.516178,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2DX,1,0,-0.131991,51.516171,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2DY,1,0,-0.132064,51.516163,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2DZ,1,0,-0.13215,51.516164,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2EB,1,0,-0.132296,51.516131,E00175194,E12000007,E33032001,W1D 2
ENG,W1D 2EF,1,0,-0.132425,51.516133,E00175194,E12000007,E33031997,W1D 2
ENG,W1D 2EG,1,0,-0.132483,51.516134,E00175194,E12000007,E33031997,W1D 2
ENG,W1D 2EH,1,0,-0.132963,51.516116,E00175194,E12000007,E33031997,W1D 2
ENG,W1D 2EQ,1,0,-0.132613,51.516127,E00175194,E12000007,E33031997,W1D 2
ENG,W1D 2HH,1,0,-0.134864,51.515704,E00175194,E12000007,E33032002,W1D 2
ENG,W1D 2HJ,1,0,-0.135284,51.515666,E00175194,E12000007,E33031987,W1D 2
ENG,W1D 2HL,1,0,-0.135284,51.515666,E00175194,E12000007,E33031987,W1D 2
ENG,W1D 2HN,1,0,-0.135284,51.515666,E00175194,E12000007,E33031987,W1D 2
ENG,W1D 2HP,1,0,-0.135284,51.515666,E00175194,E12000007,E33031987,W1D 2
ENG,W1D 2HR,1,0,-0.135284,51.515666,E00175194,E12000007,E33031987,W1D 2
ENG,W1D 2HT,1,0,-0.135955,51.515802,E00175194,E12000007,E33032006,W1D 2
ENG,W1D 2HU,1,0,-0.136101,51.51576,E00175194,E12000007,E33032006,W1D 2
ENG,W1D 2HW,1,0,-0.135284,51.515666,E00175194,E12000007,E33031987,W1D 2
ENG,W1D 2HY,1,0,-0.136304,51.515727,E00175194,E12000007,E33031989,W1D 2
ENG,W1D 2HZ,1,0,-0.136376,51.515728,E00175194,E12000007,E33031989,W1D 2
ENG,W1D 2JA,1,0,-0.136424,51.515713,E00175194,E12000007,E33031989,W1D 2
ENG,W1D 2JB,1,0,-0.136521,51.515712,E00175194,E12000007,E33031989,W1D 2
ENG,W1D 2JD,1,0,-0.136797,51.515663,E00175194,E12000007,E33031989,W1D 2
ENG,W1D 2JE,1,0,-0.136956,51.515656,E00175194,E12000007,E33031989,W1D 2
ENG,W1D 2JG,1,0,-0.137024,51.515405,E00175194,E12000007,E33031988,W1D 2
ENG,W1D 2JH,1,0,-0.137404,51.515618,E00175194,E12000007,E33031988,W1D 2
ENG,W1D 2JJ,1,0,-0.137404,51.515618,E00175194,E12000007,E33031988,W1D 2
ENG,W1D 2JL,1,0,-0.137535,51.515593,E00175194,E12000007,E33031988,W1D 2
ENG,W1D 2JQ,1,0,-0.137306,51.515554,E00175194,E12000007,E33031988,W1D 2
ENG,W1B 4AD,1,0,-0.139106,51.512057,E00175196,E12000007,E33032033,W1B 4
